p,n,benchid,solverid,result,time,timeout
7,140,1594,15,0,1200,1200
7,140,1594,16,0,1196.97,1200
7,140,1594,17,0,1196.61,1200
7,140,1594,18,0,1200,1200
7,140,1594,19,0,1200,1200
7,140,1594,20,0,1.11,1200
7,140,1594,21,0,1200,1200
7,140,1594,22,0,1200,1200
7,140,1594,24,0,0.01,1200
7,140,1594,25,0,1200,1200
7,140,1594,26,0,1200,1200
7,140,1594,27,0,1200,1200
7,140,1594,28,0,1200,1200
7,140,1594,31,0,1200,1200
7,140,1594,32,0,1200,1200
7,140,1594,33,0,1200,1200
7,140,1594,34,0,1200,1200
7,140,1594,36,0,1200,1200
7,140,1594,37,0,1200,1200
7,140,1594,38,0,1200,1200
7,140,1594,39,0,1200,1200
7,140,1594,40,0,1195.56,1200
7,140,1594,41,0,1200,1200
7,140,1594,42,0,1200,1200
7,140,1595,1,0,1200,1200
7,140,1595,2,0,1200.69,1200
7,140,1595,3,0,1200.22,1200
7,140,1595,4,0,1200.29,1200
7,140,1595,5,0,1200,1200
7,140,1595,6,0,1196.24,1200
7,140,1595,7,0,1200,1200
7,140,1595,8,0,1200,1200
7,140,1595,9,0,1200,1200
7,140,1595,15,0,1200,1200
7,140,1595,16,0,1197.21,1200
7,140,1595,17,0,1197.34,1200
7,140,1595,18,0,1200,1200
7,140,1595,19,0,1200,1200
7,140,1595,20,0,2.6,1200
7,140,1595,21,0,1200,1200
7,140,1595,22,0,1200,1200
7,140,1595,24,0,9.92,1200
7,140,1595,25,0,1200,1200
7,140,1595,26,0,1200,1200
7,140,1595,27,10,945.54,1200
7,140,1595,28,0,1200,1200
7,140,1595,31,0,1200,1200
7,140,1595,32,0,1200,1200
7,140,1595,33,0,1200,1200
7,140,1595,34,0,1200,1200
7,140,1595,36,0,1200,1200
7,140,1595,37,0,1200,1200
7,140,1595,38,0,1200,1200
7,140,1595,39,0,1200,1200
7,140,1595,40,0,1195.11,1200
7,140,1595,41,0,1200,1200
7,140,1595,42,0,1200,1200
7,140,1596,1,0,1200,1200
7,140,1596,2,0,1200.79,1200
7,140,1596,3,0,1200.65,1200
7,140,1596,4,0,1200.73,1200
7,140,1596,5,0,1200,1200
7,140,1596,6,0,1196.31,1200
7,140,1596,7,0,1200,1200
7,140,1596,8,0,1200,1200
7,140,1596,9,0,1200,1200
7,140,1596,15,0,1200,1200
7,140,1596,16,0,1196.83,1200
7,140,1596,17,0,1196.08,1200
7,140,1596,18,0,1200,1200
7,140,1596,19,0,1200,1200
7,140,1596,20,0,1.8,1200
7,140,1596,21,0,1200,1200
7,140,1596,22,0,1200,1200
7,140,1596,24,0,9.91,1200
7,140,1596,25,0,1200,1200
7,140,1596,26,0,1200,1200
7,140,1596,27,10,915.43,1200
7,140,1596,28,0,1200,1200
7,140,1596,31,0,1200,1200
7,140,1596,32,0,1200,1200
7,140,1596,33,0,1200,1200
7,140,1596,34,0,1200,1200
7,140,1596,36,0,1200,1200
7,140,1596,37,0,1200,1200
7,140,1596,38,0,1200,1200
7,140,1596,39,0,1200,1200
7,140,1596,40,0,1195.42,1200
7,140,1596,41,0,1200,1200
7,140,1596,42,0,1200,1200
7,140,1597,1,0,1200,1200
7,140,1597,2,0,1200.63,1200
7,140,1597,3,0,1200.24,1200
7,140,1597,4,0,1200.68,1200
7,140,1597,5,0,1200,1200
7,140,1597,6,0,1196.63,1200
7,140,1597,7,0,1200,1200
7,140,1597,8,0,1200,1200
7,140,1597,9,0,1200,1200
7,140,1597,15,0,1200,1200
7,140,1597,16,0,1197.3,1200
7,140,1597,17,0,1182.31,1200
7,140,1597,18,0,1200,1200
7,140,1597,19,0,1200,1200
7,140,1597,20,0,2.72,1200
7,140,1597,21,0,1200,1200
7,140,1597,22,0,1200,1200
7,140,1597,24,0,9.92,1200
7,140,1597,25,0,1200,1200
7,140,1597,26,0,1200,1200
7,140,1597,27,10,265.06,1200
7,140,1597,28,0,1200,1200
7,140,1597,31,0,1200,1200
7,140,1597,32,0,1200,1200
7,140,1597,33,0,1200,1200
7,140,1597,34,0,1200,1200
7,140,1597,36,0,1200,1200
7,140,1597,37,0,1200,1200
7,140,1597,38,0,1200,1200
7,140,1597,39,0,1200,1200
7,140,1597,40,0,1194.71,1200
7,140,1597,41,0,1200,1200
7,140,1597,42,0,1200,1200
7,140,1598,1,0,1200,1200
7,140,1598,2,0,1200.8,1200
7,140,1598,3,0,1200.73,1200
7,140,1598,4,0,1200.6,1200
7,140,1598,5,0,1200,1200
7,140,1598,6,0,1196.64,1200
7,140,1598,7,0,1200,1200
7,140,1598,8,0,1200,1200
7,140,1598,9,0,1200,1200
7,140,1598,15,10,420.12,1200
7,140,1598,16,0,1197.3,1200
7,140,1598,17,0,1197.26,1200
7,140,1598,18,0,1200,1200
7,140,1598,19,0,1200,1200
7,140,1598,20,0,3.64,1200
7,140,1598,21,0,1200,1200
7,140,1598,22,0,1200,1200
7,140,1598,24,0,0.01,1200
7,140,1598,25,0,1200,1200
7,140,1598,26,0,1200,1200
7,140,1598,27,10,749.64,1200
7,140,1598,28,0,1200,1200
7,140,1598,31,0,1200,1200
7,140,1598,32,0,1200,1200
7,140,1598,33,0,1200,1200
7,140,1598,34,0,1200,1200
7,140,1598,36,0,1200,1200
7,140,1598,37,0,1200,1200
7,140,1598,38,0,1200,1200
7,140,1598,39,0,1200,1200
7,140,1598,40,0,1180.09,1200
7,140,1598,41,0,1200,1200
7,140,1598,42,0,1200,1200
7,140,1599,1,0,1200,1200
7,140,1599,2,0,1200.05,1200
7,140,1599,3,0,1200.76,1200
7,140,1599,4,0,1200.6,1200
7,140,1599,5,0,1200,1200
7,140,1599,6,0,1196.79,1200
7,140,1599,7,0,1200,1200
7,140,1599,8,0,1200,1200
7,140,1599,9,0,1200,1200
7,140,1599,15,0,1200,1200
7,140,1599,16,0,1196.59,1200
7,140,1599,17,0,1196.73,1200
7,140,1599,18,0,1200,1200
7,140,1599,19,0,1200,1200
7,140,1599,20,0,1.92,1200
7,140,1599,21,0,1200,1200
7,140,1599,22,0,1200,1200
7,140,1599,24,0,9.92,1200
7,140,1599,25,0,1200,1200
7,140,1599,26,0,1200,1200
7,140,1599,27,10,252.74,1200
7,140,1599,28,10,353.84,1200
7,140,1599,31,0,1200,1200
7,140,1599,32,0,1200,1200
7,140,1599,33,0,1200,1200
7,140,1599,34,0,1200,1200
7,140,1599,36,0,1200,1200
7,140,1599,37,0,1200,1200
7,140,1599,38,0,1200,1200
7,140,1599,39,0,1200,1200
7,140,1599,40,0,1195.43,1200
7,140,1599,41,0,1200,1200
7,140,1599,42,0,1200,1200
7,140,1600,1,0,1200,1200
7,140,1600,2,0,1200.55,1200
7,140,1600,3,0,1200.59,1200
7,140,1600,4,0,1200.58,1200
7,140,1600,5,0,1200,1200
7,140,1600,6,0,1196.22,1200
7,140,1600,7,0,1200,1200
7,140,1600,8,0,1200,1200
7,140,1600,9,0,1200,1200
7,140,1600,15,0,1200,1200
7,140,1600,16,0,1196.72,1200
7,140,1600,17,0,1197.3,1200
7,140,1600,18,0,1200,1200
7,140,1600,19,0,1200,1200
7,140,1600,20,0,3.65,1200
7,140,1600,21,0,1200,1200
7,140,1600,22,0,1200,1200
7,140,1600,24,0,9.9,1200
7,140,1600,25,0,1200,1200
7,140,1600,26,0,1200,1200
7,140,1600,27,0,1200,1200
7,140,1600,28,0,1200,1200
7,140,1600,31,0,1200,1200
7,140,1600,32,0,1200,1200
7,140,1600,33,0,1200,1200
7,140,1600,34,0,1200,1200
7,140,1600,36,0,1200,1200
7,140,1600,37,0,1200,1200
7,140,1600,38,0,1200,1200
7,140,1600,39,0,1200,1200
7,140,1600,40,0,1195.53,1200
7,140,1600,41,0,1200,1200
7,140,1600,42,0,1200,1200
7,140,1601,1,0,1200,1200
7,140,1601,2,0,1200.68,1200
7,140,1601,3,0,1200.05,1200
7,140,1601,4,0,1200.8,1200
7,140,1601,5,0,1200,1200
7,140,1601,6,0,1195.99,1200
7,140,1601,7,0,1200,1200
7,140,1601,8,0,1200,1200
7,140,1601,9,0,1200,1200
7,140,1601,15,0,1200,1200
7,140,1601,16,0,1182.24,1200
7,140,1601,17,0,1197.31,1200
7,140,1601,18,0,1200,1200
7,140,1601,19,0,1200,1200
7,140,1601,20,0,1.94,1200
7,140,1601,21,0,1200,1200
7,140,1601,22,0,1200,1200
7,140,1601,24,0,0.02,1200
7,140,1601,25,0,1200,1200
7,140,1601,26,0,1200,1200
7,140,1601,27,10,346.74,1200
7,140,1601,28,0,1200,1200
7,140,1601,31,0,1200,1200
7,140,1601,32,0,1200,1200
7,140,1601,33,0,1200,1200
7,140,1601,34,0,1200,1200
7,140,1601,36,0,1200,1200
7,140,1601,37,0,1200,1200
7,140,1601,38,0,1200,1200
7,140,1601,39,0,1200,1200
7,140,1601,40,0,1195.87,1200
7,140,1601,41,0,1200,1200
7,140,1601,42,0,1200,1200
7,160,1602,1,0,1200,1200
7,160,1602,2,0,1200.75,1200
7,160,1602,3,0,1200.46,1200
7,160,1602,4,0,1200.74,1200
7,160,1602,5,0,1200,1200
7,160,1602,6,0,1196.66,1200
7,160,1602,7,0,1200,1200
7,160,1602,8,0,1200,1200
7,160,1602,9,0,1200,1200
7,160,1602,15,0,1200,1200
7,160,1602,16,0,1196.66,1200
7,160,1602,17,0,1196.76,1200
7,160,1602,18,0,1200,1200
7,160,1602,19,0,1200,1200
7,160,1602,20,0,3.31,1200
7,160,1602,21,0,1200,1200
7,160,1602,22,0,1200,1200
7,160,1602,24,0,0.01,1200
7,160,1602,25,0,1200,1200
7,160,1602,26,0,1200,1200
7,160,1602,27,0,1200,1200
7,160,1602,28,0,1200,1200
7,160,1602,31,0,1200,1200
7,160,1602,32,0,1200,1200
7,160,1602,33,0,1200,1200
7,160,1602,34,0,1200,1200
7,160,1602,36,0,1200,1200
7,160,1602,37,0,1200,1200
7,160,1602,38,0,1200,1200
7,160,1602,39,0,1200,1200
7,160,1602,40,0,1195.61,1200
7,160,1602,41,0,1200,1200
7,160,1602,42,0,1200,1200
7,160,1603,1,0,1200,1200
7,160,1603,2,0,1200.86,1200
7,160,1603,3,0,1200.49,1200
7,160,1603,4,0,1200.04,1200
7,160,1603,5,0,1200,1200
7,160,1603,6,0,1196.77,1200
7,160,1603,7,0,1200,1200
7,160,1603,8,0,1200,1200
7,160,1603,9,0,1200,1200
7,160,1603,15,0,1200,1200
7,160,1603,16,0,1196.88,1200
7,160,1603,17,0,1196.78,1200
7,160,1603,18,0,1200,1200
7,160,1603,19,0,1200,1200
7,160,1603,20,0,2.95,1200
7,160,1603,21,0,1200,1200
7,160,1603,22,0,1200,1200
7,160,1603,24,0,0.01,1200
7,160,1603,25,0,1200,1200
7,160,1603,26,0,1200,1200
7,160,1603,27,0,1200,1200
7,160,1603,28,0,1200,1200
7,160,1603,31,10,341.68,1200
7,160,1603,32,0,1200,1200
7,160,1603,33,0,1200,1200
7,160,1603,34,0,1200,1200
7,160,1603,36,0,1200,1200
7,160,1603,37,0,1200,1200
7,160,1603,38,0,1200,1200
7,160,1603,39,0,1200,1200
7,160,1603,40,0,1195.44,1200
7,160,1603,41,0,1200,1200
7,160,1603,42,0,1200,1200
7,160,1604,1,0,1200,1200
7,160,1604,2,0,1200.7,1200
7,160,1604,3,0,1200.82,1200
7,160,1604,4,0,1200.88,1200
7,160,1604,5,0,1200,1200
7,160,1604,6,0,1196.47,1200
7,160,1604,7,0,1200,1200
7,160,1604,8,0,1200,1200
7,160,1604,9,0,1200,1200
7,160,1604,15,0,1200,1200
7,160,1604,16,0,1185.92,1200
7,160,1604,17,0,1194.85,1200
7,160,1604,18,0,1200,1200
7,160,1604,19,0,1200,1200
7,160,1604,20,0,2.03,1200
7,160,1604,21,0,1200,1200
7,160,1604,22,0,1200,1200
7,160,1604,24,0,9.89,1200
7,160,1604,25,0,1200,1200
7,160,1604,26,0,1200,1200
7,160,1604,27,10,66.41,1200
7,160,1604,28,0,1200,1200
7,160,1604,31,0,1200,1200
7,160,1604,32,0,1200,1200
7,160,1604,33,0,1200,1200
7,160,1604,34,0,1200,1200
7,160,1604,36,0,1200,1200
7,160,1604,37,0,1200,1200
7,160,1604,38,0,1200,1200
7,160,1604,39,0,1200,1200
7,160,1604,40,0,1195.59,1200
7,160,1604,41,0,1200,1200
7,160,1604,42,0,1200,1200
7,160,1605,1,0,1200,1200
7,160,1605,2,0,1200.82,1200
7,160,1605,3,0,1200.77,1200
7,160,1605,4,0,1200.69,1200
7,160,1605,5,0,1200,1200
7,160,1605,6,0,1196.56,1200
7,160,1605,7,0,1200,1200
7,160,1605,8,0,1200,1200
7,160,1605,9,0,1200,1200
7,160,1605,15,0,1200,1200
7,160,1605,16,0,1196.47,1200
7,160,1605,17,0,1196.35,1200
7,160,1605,18,0,1200,1200
7,160,1605,19,0,1200,1200
7,160,1605,20,0,4.01,1200
7,160,1605,21,0,1200,1200
7,160,1605,22,0,1200,1200
7,160,1605,24,0,0.02,1200
7,160,1605,25,0,1200,1200
7,160,1605,26,0,1200,1200
7,160,1605,27,0,1200,1200
7,160,1605,28,0,1200,1200
7,160,1605,31,0,1200,1200
7,160,1605,32,0,1200,1200
7,160,1605,33,0,1200,1200
7,160,1605,34,0,1200,1200
7,160,1605,36,0,1200,1200
7,160,1605,37,0,1200,1200
7,160,1605,38,0,1200,1200
7,160,1605,39,0,1200,1200
7,160,1605,40,0,1195.11,1200
7,160,1605,41,0,1200,1200
7,160,1605,42,0,1200,1200
7,160,1606,1,0,1200,1200
7,160,1606,2,0,1200.34,1200
7,160,1606,3,0,1200.71,1200
7,160,1606,4,0,1200.76,1200
7,160,1606,5,0,1200,1200
7,160,1606,6,0,1194.08,1200
7,160,1606,7,0,1200,1200
7,160,1606,8,0,1200,1200
7,160,1606,9,0,1200,1200
7,160,1606,15,0,1200,1200
7,160,1606,16,0,1196.47,1200
7,160,1606,17,0,1196.56,1200
7,160,1606,18,0,1200,1200
7,160,1606,19,0,1200,1200
7,160,1606,20,0,1.16,1200
7,160,1606,21,0,1200,1200
7,160,1606,22,0,1200,1200
7,160,1606,24,0,0.01,1200
7,160,1606,25,0,1200,1200
7,160,1606,26,0,1200,1200
7,160,1606,27,10,149.02,1200
7,160,1606,28,10,799.41,1200
7,160,1606,31,0,1200,1200
7,160,1606,32,0,1200,1200
7,160,1606,33,0,1200,1200
7,160,1606,34,0,1200,1200
7,160,1606,36,0,1200,1200
7,160,1606,37,0,1200,1200
7,160,1606,38,0,1200,1200
7,160,1606,39,0,1200,1200
7,160,1606,40,0,1194.83,1200
7,160,1606,41,0,1200,1200
7,160,1606,42,0,1200,1200
7,160,1607,1,0,1200,1200
7,160,1607,2,0,1200.06,1200
7,160,1607,3,0,1200.79,1200
7,160,1607,4,0,1200.93,1200
7,160,1607,5,0,1200,1200
7,160,1607,6,0,1196.68,1200
7,160,1607,7,0,1200,1200
7,160,1607,8,0,1200,1200
7,160,1607,9,0,1200,1200
7,160,1607,15,0,1200,1200
7,160,1607,16,0,1182.4,1200
7,160,1607,17,0,1194.4,1200
7,160,1607,18,0,1200,1200
7,160,1607,19,0,1200,1200
7,160,1607,20,0,3.1,1200
7,160,1607,21,0,1200,1200
7,160,1607,22,0,1200,1200
7,160,1607,24,0,9.9,1200
7,160,1607,25,0,1200,1200
7,160,1607,26,0,1200,1200
7,160,1607,27,0,1200,1200
7,160,1607,28,0,1200,1200
7,160,1607,31,10,79.1,1200
7,160,1607,32,0,1200,1200
7,160,1607,33,0,1200,1200
7,160,1607,34,0,1200,1200
7,160,1607,36,0,1200,1200
7,160,1607,37,0,1200,1200
7,160,1607,38,0,1200,1200
7,160,1607,39,0,1200,1200
7,160,1607,40,0,1195.39,1200
7,160,1607,41,0,1200,1200
7,160,1607,42,0,1200,1200
7,160,1608,1,0,1200,1200
7,160,1608,2,0,1200.07,1200
7,160,1608,3,0,1200.78,1200
7,160,1608,4,0,1200.78,1200
7,160,1608,5,0,1200,1200
7,160,1608,6,0,1196.11,1200
7,160,1608,7,0,1200,1200
7,160,1608,8,0,1200,1200
7,160,1608,9,0,1200,1200
7,160,1608,15,0,1200,1200
7,160,1608,16,0,1197.22,1200
7,160,1608,17,0,1196.51,1200
7,160,1608,18,0,1200,1200
7,160,1608,19,0,1200,1200
7,160,1608,20,0,2.09,1200
7,160,1608,21,0,1200,1200
7,160,1608,22,0,1200,1200
7,160,1608,24,0,9.9,1200
7,160,1608,25,0,1200,1200
7,160,1608,26,0,1200,1200
7,160,1608,27,0,1200,1200
7,160,1608,28,0,1200,1200
7,160,1608,31,0,1200,1200
7,160,1608,32,0,1200,1200
7,160,1608,33,0,1200,1200
7,160,1608,34,0,1200,1200
7,160,1608,36,0,1200,1200
7,160,1608,37,0,1200,1200
7,160,1608,38,0,1200,1200
7,160,1608,39,0,1200,1200
7,160,1608,40,0,1195.25,1200
7,160,1608,41,0,1200,1200
7,160,1608,42,0,1200,1200
7,160,1609,1,0,1200,1200
7,160,1609,2,0,1200.56,1200
7,160,1609,3,0,1200.7,1200
7,160,1609,4,0,1200.43,1200
7,160,1609,5,0,1200,1200
7,160,1609,6,0,1195.96,1200
7,160,1609,7,0,1200,1200
7,160,1609,8,0,1200,1200
7,160,1609,9,0,1200,1200
7,160,1609,15,0,1200,1200
7,160,1609,16,0,1196.19,1200
7,160,1609,17,0,1196.95,1200
7,160,1609,18,0,1200,1200
7,160,1609,19,0,1200,1200
7,160,1609,20,0,1.14,1200
7,160,1609,21,0,1200,1200
7,160,1609,22,0,1200,1200
7,160,1609,24,0,0.01,1200
7,160,1609,25,0,1200,1200
7,160,1609,26,0,1200,1200
7,160,1609,27,0,1200,1200
7,160,1609,28,0,1200,1200
7,160,1609,31,0,1200,1200
7,160,1609,32,0,1200,1200
7,160,1609,33,0,1200,1200
7,160,1609,34,0,1200,1200
7,160,1609,36,0,1200,1200
7,160,1609,37,0,1200,1200
7,160,1609,38,0,1200,1200
7,160,1609,39,0,1200,1200
7,160,1609,40,0,1179.13,1200
7,160,1609,41,0,1200,1200
7,160,1609,42,0,1200,1200
7,160,1610,1,0,1200,1200
7,160,1610,2,0,1200.26,1200
7,160,1610,3,0,1200.34,1200
7,160,1610,4,0,1200.5,1200
7,160,1610,5,0,1200,1200
7,160,1610,6,0,1196.62,1200
7,160,1610,7,0,1200,1200
7,160,1610,8,0,1200,1200
7,160,1610,9,0,1200,1200
7,160,1610,15,0,1200,1200
7,160,1610,16,0,1197.1,1200
7,160,1610,17,0,1181.98,1200
7,160,1610,18,0,1200,1200
7,160,1610,19,0,1200,1200
7,160,1610,20,0,1.95,1200
7,160,1610,21,0,1200,1200
7,160,1610,22,0,1200,1200
7,160,1610,24,0,0.02,1200
7,160,1610,25,0,1200,1200
7,160,1610,26,0,1200,1200
7,160,1610,27,0,1200,1200
7,160,1610,28,0,1200,1200
7,160,1610,31,0,1200,1200
7,160,1610,32,0,1200,1200
7,160,1610,33,0,1200,1200
7,160,1610,34,0,1200,1200
7,160,1610,36,0,1200,1200
7,160,1610,37,0,1200,1200
7,160,1610,38,0,1200,1200
7,160,1610,39,0,1200,1200
7,160,1610,40,0,1194.94,1200
7,160,1610,41,0,1200,1200
7,160,1610,42,0,1200,1200
7,160,1611,1,0,1200,1200
7,160,1611,2,0,1200.51,1200
7,160,1611,3,0,1200.38,1200
7,160,1611,4,0,1200.28,1200
7,160,1611,5,0,1200,1200
7,160,1611,6,0,1196.64,1200
7,160,1611,7,0,1200,1200
7,160,1611,8,0,1200,1200
7,160,1611,9,0,1200,1200
7,160,1611,15,0,1200,1200
7,160,1611,16,0,1197.08,1200
7,160,1611,17,0,1197.08,1200
7,160,1611,18,0,1200,1200
7,160,1611,19,0,1200,1200
7,160,1611,20,0,4.26,1200
7,160,1611,21,0,1200,1200
7,160,1611,22,0,1200,1200
7,160,1611,24,0,9.91,1200
7,160,1611,25,0,1200,1200
7,160,1611,26,0,1200,1200
7,160,1611,27,0,1200,1200
7,160,1611,28,0,1200,1200
7,160,1611,31,0,1200,1200
7,160,1611,32,0,1200,1200
7,160,1611,33,0,1200,1200
7,160,1611,34,0,1200,1200
7,160,1611,36,0,1200,1200
7,160,1611,37,0,1200,1200
7,160,1611,38,0,1200,1200
7,160,1611,39,0,1200,1200
7,160,1611,40,0,1195.51,1200
7,160,1611,41,0,1200,1200
7,160,1611,42,0,1200,1200
7,180,1612,1,0,1200,1200
7,180,1612,2,0,1200.08,1200
7,180,1612,3,0,1200.43,1200
7,180,1612,4,0,1200.22,1200
7,180,1612,5,0,1200,1200
7,180,1612,6,0,1195.86,1200
7,180,1612,7,0,1200,1200
7,180,1612,8,0,1200,1200
7,180,1612,9,0,1200,1200
7,180,1612,15,0,1200,1200
7,180,1612,16,0,1196.56,1200
7,180,1612,17,0,1194.06,1200
7,180,1612,18,0,1200,1200
7,180,1612,19,0,1200,1200
7,180,1612,20,0,1.51,1200
7,180,1612,21,0,1200,1200
7,180,1612,22,0,1200,1200
7,180,1612,24,0,9.88,1200
7,180,1612,25,0,1200,1200
7,180,1612,26,0,1200,1200
7,180,1612,27,0,1200,1200
7,180,1612,28,0,1200,1200
7,180,1612,31,0,1200,1200
7,180,1612,32,0,1200,1200
7,180,1612,33,0,1200,1200
7,180,1612,34,0,1200,1200
7,180,1612,36,0,1200,1200
7,180,1612,37,0,1200,1200
7,180,1612,38,0,1200,1200
7,180,1612,39,0,1200,1200
7,180,1612,40,0,1179.72,1200
7,180,1612,41,0,1200,1200
7,180,1612,42,0,1200,1200
7,180,1613,1,0,1200,1200
7,180,1613,2,0,1200.47,1200
7,180,1613,3,0,1200.87,1200
7,180,1613,4,0,1200.47,1200
7,180,1613,5,0,1200,1200
7,180,1613,6,0,1195.84,1200
7,180,1613,7,0,1200,1200
7,180,1613,8,0,1200,1200
7,180,1613,9,0,1200,1200
7,180,1613,15,10,666.76,1200
7,180,1613,16,0,1196.38,1200
7,180,1613,17,0,1196.87,1200
7,180,1613,18,0,1200,1200
7,180,1613,19,0,1200,1200
7,180,1613,20,0,1.5,1200
7,180,1613,21,0,1200,1200
7,180,1613,22,0,1200,1200
7,180,1613,24,0,0.02,1200
7,180,1613,25,0,1200,1200
7,180,1613,26,0,1200,1200
7,180,1613,27,0,1200,1200
7,180,1613,28,0,1200,1200
7,180,1613,31,0,1200,1200
7,180,1613,32,0,1200,1200
7,180,1613,33,0,1200,1200
7,180,1613,34,0,1200,1200
7,180,1613,36,0,1200,1200
7,180,1613,37,0,1200,1200
7,180,1613,38,0,1200,1200
7,180,1613,39,0,1200,1200
7,180,1613,40,0,1195.13,1200
7,180,1613,41,0,1200,1200
7,180,1613,42,0,1200,1200
7,180,1614,1,0,1200,1200
7,180,1614,2,0,1200.97,1200
7,180,1614,3,0,1200.56,1200
7,180,1614,4,0,1200.53,1200
7,180,1614,5,0,1200,1200
7,180,1614,6,0,1193.84,1200
7,180,1614,7,0,1200,1200
7,180,1614,8,0,1200,1200
7,180,1614,9,0,1200,1200
7,180,1614,15,0,1200,1200
7,180,1614,16,0,1196.29,1200
7,180,1614,17,0,1196.38,1200
7,180,1614,18,0,1200,1200
7,180,1614,19,0,1200,1200
7,180,1614,20,0,3.02,1200
7,180,1614,21,0,1200,1200
7,180,1614,22,0,1200,1200
7,180,1614,24,0,0.02,1200
7,180,1614,25,0,1200,1200
7,180,1614,26,0,1200,1200
7,180,1614,27,0,1200,1200
7,180,1614,28,0,1200,1200
7,180,1614,31,0,1200,1200
7,180,1614,32,0,1200,1200
7,180,1614,33,0,1200,1200
7,180,1614,34,0,1200,1200
7,180,1614,36,0,1200,1200
7,180,1614,37,0,1200,1200
7,180,1614,38,0,1200,1200
7,180,1614,39,0,1200,1200
7,180,1614,40,0,1192.69,1200
7,180,1614,41,0,1200,1200
7,180,1614,42,0,1200,1200
7,180,1615,1,0,1200,1200
7,180,1615,2,0,1200.6,1200
7,180,1615,3,0,1200.62,1200
7,180,1615,4,0,1200.61,1200
7,180,1615,5,0,1200,1200
7,180,1615,6,0,1196.04,1200
7,180,1615,7,0,1200,1200
7,180,1615,8,0,1200,1200
7,180,1615,9,0,1200,1200
7,180,1615,15,0,1200,1200
7,180,1615,16,0,1182.01,1200
7,180,1615,17,0,1196.6,1200
7,180,1615,18,0,1200,1200
7,180,1615,19,0,1200,1200
7,180,1615,20,0,2.95,1200
7,180,1615,21,0,1200,1200
7,180,1615,22,0,1200,1200
7,180,1615,24,0,9.89,1200
7,180,1615,25,0,1200,1200
7,180,1615,26,0,1200,1200
7,180,1615,27,0,1200,1200
7,180,1615,28,0,1200,1200
7,180,1615,31,0,1200,1200
7,180,1615,32,0,1200,1200
7,180,1615,33,0,1200,1200
7,180,1615,34,0,1200,1200
7,180,1615,36,0,1200,1200
7,180,1615,37,0,1200,1200
7,180,1615,38,0,1200,1200
7,180,1615,39,0,1200,1200
7,180,1615,40,0,1195.35,1200
7,180,1615,41,0,1200,1200
7,180,1615,42,0,1200,1200
7,180,1616,1,0,1200,1200
7,180,1616,2,0,1200.2,1200
7,180,1616,3,0,1200.52,1200
7,180,1616,4,0,1200.67,1200
7,180,1616,5,0,1200,1200
7,180,1616,6,0,1196.23,1200
7,180,1616,7,0,1200,1200
7,180,1616,8,0,1200,1200
7,180,1616,9,0,1200,1200
7,180,1616,15,0,1200,1200
7,180,1616,16,0,1196.98,1200
7,180,1616,17,0,1197.02,1200
7,180,1616,18,0,1200,1200
7,180,1616,19,0,1200,1200
7,180,1616,20,0,3.35,1200
7,180,1616,21,0,1200,1200
7,180,1616,22,0,1200,1200
7,180,1616,24,0,9.92,1200
7,180,1616,25,0,1200,1200
7,180,1616,26,0,1200,1200
7,180,1616,27,0,1200,1200
7,180,1616,28,0,1200,1200
7,180,1616,31,0,1200,1200
7,180,1616,32,0,1200,1200
7,180,1616,33,0,1200,1200
7,180,1616,34,0,1200,1200
7,180,1616,36,0,1200,1200
7,180,1616,37,0,1200,1200
7,180,1616,38,0,1200,1200
7,180,1616,39,0,1200,1200
7,180,1616,40,0,1195.03,1200
7,180,1616,41,0,1200,1200
7,180,1616,42,0,1200,1200
7,180,1617,1,0,1200,1200
7,180,1617,2,0,1200.63,1200
7,180,1617,3,0,1200.83,1200
7,180,1617,4,0,1200.11,1200
7,180,1617,5,0,1200,1200
7,180,1617,6,0,1196.84,1200
7,180,1617,7,0,1200,1200
7,180,1617,8,0,1200,1200
7,180,1617,9,0,1200,1200
7,180,1617,15,0,1200,1200
7,180,1617,16,0,1197.07,1200
7,180,1617,17,0,1194.62,1200
7,180,1617,18,0,1200,1200
7,180,1617,19,0,1200,1200
7,180,1617,20,0,3.34,1200
7,180,1617,21,0,1200,1200
7,180,1617,22,0,1200,1200
7,180,1617,24,0,9.89,1200
7,180,1617,25,0,1200,1200
7,180,1617,26,0,1200,1200
7,180,1617,27,0,1200,1200
7,180,1617,28,0,1200,1200
7,180,1617,31,0,1200,1200
7,180,1617,32,0,1200,1200
7,180,1617,33,0,1200,1200
7,180,1617,34,0,1200,1200
7,180,1617,36,0,1200,1200
7,180,1617,37,0,1200,1200
7,180,1617,38,0,1200,1200
7,180,1617,39,0,1200,1200
7,180,1617,40,0,1195.54,1200
7,180,1617,41,0,1200,1200
7,180,1617,42,0,1200,1200
7,180,1618,1,0,1200,1200
7,180,1618,2,0,1200.75,1200
7,180,1618,3,0,1200.24,1200
7,180,1618,4,0,1200.74,1200
7,180,1618,5,0,1200,1200
7,180,1618,6,0,1196.39,1200
7,180,1618,7,0,1200,1200
7,180,1618,8,0,1200,1200
7,180,1618,9,0,1200,1200
7,180,1618,15,0,1200,1200
7,180,1618,16,0,1196.04,1200
7,180,1618,17,0,1197.06,1200
7,180,1618,18,0,1200,1200
7,180,1618,19,0,1200,1200
7,180,1618,20,0,1.47,1200
